DATE,TIME,FREQ,R,G,B
2012-03-20,19:20,1,0,0,1
2012-03-21,16:40,1,0,0,1
2012-03-23,14:00,1,0,0,1
2012-03-23,14:20,1,0,0,1
2012-03-23,18:10,1,0,0,1
2012-03-26,16:30,1,0,0,1
2012-03-26,16:40,1,0,0,1
2012-03-26,18:00,1,0,0,1
2012-03-26,18:10,1,0,0,1
2012-03-26,19:30,1,0,0,1
2012-03-26,20:20,1,0,0,1
2012-03-28,17:50,1,0,0,1
2012-03-28,20:10,1,0,0,1
2012-03-28,20:20,1,0,0,1
2012-03-29,15:50,2,0,0,1
2012-03-29,18:10,1,0,0,1
2012-03-29,18:30,1,0,0,1
2012-03-29,18:40,1,0,0,1
2012-03-29,18:50,1,0,0,1
2012-03-29,21:30,1,0,0,1
2012-03-30,16:10,1,0,0,1
2012-03-30,17:20,1,0,0,1
2012-03-30,17:50,2,0,0,1
2012-03-30,18:30,1,0,0,1
2012-03-30,18:50,1,0,0,1
2012-03-30,19:20,2,0,0,1
2012-04-02,16:10,1,0,0,1
2012-04-02,17:20,1,0,0,1
2012-04-02,17:30,1,0,0,1
2012-04-02,18:00,1,0,0,1
2012-04-03,17:20,1,0,0,1
2012-04-03,19:00,1,0,0,1
2012-04-03,20:30,1,0,0,1
2012-04-04,16:10,1,0,0,1
2012-04-04,21:20,1,0,0,1
2012-04-05,13:50,1,0,0,1
2012-04-05,14:40,1,0,0,1
2012-04-05,18:20,1,0,0,1
2012-04-05,21:20,1,0,0,1
2012-04-06,14:10,1,0,0,1
2012-04-06,14:20,1,0,0,1
2012-04-06,15:40,3,0,0,1
2012-04-06,16:10,1,0,0,1
2012-04-06,17:20,1,0,0,1
2012-04-06,18:20,1,0,0,1
2012-04-06,18:50,1,0,0,1
2012-04-09,16:30,1,0,0,1
2012-04-09,17:20,1,0,0,1
2012-04-10,16:40,1,0,0,1
2012-04-10,20:00,1,0,0,1
2012-04-10,20:50,1,0,0,1
2012-04-11,15:00,1,0,0,1
2012-04-11,18:10,3,0,0,1
2012-04-11,19:20,1,0,0,1
2012-04-11,20:00,1,0,0,1
2012-04-11,21:00,1,0,0,1
2012-04-12,13:10,1,0,0,1
2012-04-12,17:30,1,0,0,1
2012-04-12,17:50,1,0,0,1
2012-04-13,13:30,1,0,0,1
2012-04-13,13:50,1,0,0,1
2012-04-13,14:30,1,0,0,1
2012-04-13,16:00,1,0,0,1
2012-04-13,17:00,1,0,0,1
2012-04-13,17:10,1,0,0,1
2012-04-13,17:40,1,0,0,1
2012-04-13,18:00,1,0,0,1
2012-04-13,18:10,1,0,0,1
2012-04-14,19:00,1,0,0,1
2012-04-14,19:50,1,0,0,1
2012-04-16,00:40,1,0,0,1
2012-04-16,01:30,1,0,0,1
2012-04-16,13:10,1,0,0,1
2012-04-16,13:20,1,0,0,1
2012-04-16,14:10,1,0,0,1
2012-04-16,16:10,1,0,0,1
2012-04-16,21:20,1,0,0,1
2012-04-17,16:10,2,0,0,1
2012-04-17,18:30,1,0,0,1
2012-04-18,14:10,1,0,0,1
2012-04-18,15:00,1,0,0,1
2012-04-18,15:40,1,0,0,1
2012-04-18,18:00,1,0,0,1
2012-04-18,18:50,1,0,0,1
2012-04-19,14:10,1,0,0,1
2012-04-19,15:20,1,0,0,1
2012-04-19,16:10,2,0,0,1
2012-04-19,16:50,1,0,0,1
2012-04-19,19:00,1,0,0,1
2012-04-19,19:30,1,0,0,1
2012-04-19,23:00,1,0,0,1
2012-04-20,15:00,1,0,0,1
2012-04-20,21:20,2,0,0,1
2012-04-22,17:00,1,0,0,1
2012-04-23,00:30,2,0,0,1
2012-04-23,15:10,1,0,0,1
2012-04-23,16:20,1,0,0,1
2012-04-23,17:50,2,0,0,1
2012-04-23,18:00,1,0,0,1
2012-04-23,18:20,1,0,0,1
2012-04-23,19:40,1,0,0,1
2012-04-23,19:50,1,0,0,1
2012-04-23,20:10,1,0,0,1
2012-04-24,12:40,1,0,0,1
2012-04-24,12:50,1,0,0,1
2012-04-24,14:20,1,0,0,1
2012-04-24,16:30,1,0,0,1
2012-04-24,16:40,1,0,0,1
2012-04-24,17:50,1,0,0,1
2012-04-24,18:40,1,0,0,1
2012-04-26,13:40,1,0,0,1
2012-04-26,14:10,1,0,0,1
2012-04-26,14:30,1,0,0,1
2012-04-26,15:10,1,0,0,1
2012-04-26,16:00,1,0,0,1
2012-04-26,17:30,1,0,0,1
2012-04-26,18:40,1,0,0,1
2012-04-27,17:40,1,0,0,1
2012-04-27,18:20,1,0,0,1
2012-04-27,19:20,1,0,0,1
2012-04-27,19:40,1,0,0,1
2012-04-27,20:10,1,0,0,1
2012-04-27,21:10,1,0,0,1
2012-04-30,14:50,1,0,0,1
2012-04-30,15:20,1,0,0,1
2012-04-30,16:00,1,0,0,1
2012-04-30,16:30,1,0,0,1
2012-04-30,16:50,1,0,0,1
2012-04-30,18:00,1,0,0,1
2012-04-30,18:20,1,0,0,1
2012-04-30,18:50,1,0,0,1
2012-04-30,19:40,1,0,0,1
2012-05-01,17:50,1,0,0,1
2012-05-01,18:20,1,0,0,1
2012-05-01,18:50,1,0,0,1
2012-05-01,19:00,1,0,0,1
2012-05-02,16:20,1,0,0,1
2012-05-02,16:30,1,0,0,1
2012-05-02,17:50,1,0,0,1
2012-05-02,18:20,1,0,0,1
2012-05-02,18:50,1,0,0,1
2012-05-02,19:20,2,0,0,1
2012-05-02,19:30,1,0,0,1
2012-05-03,16:00,1,0,0,1
2012-05-03,18:20,1,0,0,1
2012-05-03,18:40,1,0,0,1
2012-05-03,19:00,1,0,0,1
2012-05-03,19:20,1,0,0,1
2012-05-04,16:20,2,0,0,1
2012-05-04,19:40,2,0,0,1
2012-05-04,19:50,2,0,0,1
2012-05-04,20:00,1,0,0,1
2012-05-04,20:10,1,0,0,1
2012-05-04,20:30,1,0,0,1
2012-05-07,00:30,1,0,0,1
2012-05-07,01:10,1,0,0,1
2012-05-07,01:20,1,0,0,1
2012-05-07,01:40,2,0,0,1
2012-05-07,01:50,3,0,0,1
2012-05-07,02:00,3,0,0,1
2012-05-07,02:10,2,0,0,1
2012-05-07,02:20,2,0,0,1
2012-05-07,02:30,3,0,0,1
2012-05-07,02:40,1,0,0,1
2012-05-07,02:50,2,0,0,1
2012-05-07,15:30,2,0,0,1
2012-05-07,18:10,1,0,0,1
2012-05-07,18:20,1,0,0,1
2012-05-07,18:30,1,0,0,1
2012-05-07,18:50,1,0,0,1
2012-05-07,19:20,1,0,0,1
2012-05-07,19:50,1,0,0,1
2012-05-07,20:00,2,0,0,1
2012-05-07,20:20,1,0,0,1
2012-05-08,19:00,1,0,0,1
2012-05-08,19:10,1,0,0,1
2012-05-08,19:20,1,0,0,1
2012-05-08,19:30,1,0,0,1
2012-05-08,20:00,1,0,0,1
2012-05-08,20:20,1,0,0,1
2012-05-08,21:30,1,0,0,1
2012-05-09,13:50,1,0,0,1
2012-05-09,18:40,1,0,0,1
2012-05-09,18:50,1,0,0,1
2012-05-09,19:00,1,0,0,1
2012-05-09,19:10,1,0,0,1
2012-05-09,19:30,1,0,0,1
2012-05-09,20:00,1,0,0,1
2012-05-10,15:10,2,0,0,1
2012-05-10,15:30,1,0,0,1
2012-05-10,18:10,1,0,0,1
2012-05-11,13:00,1,0,0,1
2012-05-11,14:10,1,0,0,1
2012-05-11,17:50,1,0,0,1
2012-05-11,18:30,1,0,0,1
2012-05-11,18:40,1,0,0,1
2012-05-11,19:00,1,0,0,1
2012-05-11,19:30,1,0,0,1
2012-05-11,19:40,1,0,0,1
2012-05-11,19:50,1,0,0,1
2012-05-14,14:00,1,0,0,1
2012-05-14,14:10,1,0,0,1
2012-05-14,18:10,1,0,0,1
2012-05-14,19:50,1,0,0,1
2012-05-14,20:00,1,0,0,1
2012-05-14,20:10,1,0,0,1
2012-05-14,20:20,1,0,0,1
2012-05-15,13:00,2,0,0,1
2012-05-15,15:40,1,0,0,1
2012-05-15,15:50,1,0,0,1
2012-05-15,18:40,1,0,0,1
2012-05-15,18:50,1,0,0,1
2012-05-15,19:00,1,0,0,1
2012-05-15,19:10,1,0,0,1
2012-05-15,19:30,1,0,0,1
2012-05-15,19:40,1,0,0,1
2012-05-15,20:10,1,0,0,1
2012-05-15,20:20,1,0,0,1
2012-05-16,15:30,1,0,0,1
2012-05-16,16:20,1,0,0,1
2012-05-16,17:20,1,0,0,1
2012-05-16,17:50,1,0,0,1
2012-05-16,18:50,1,0,0,1
2012-05-16,19:50,1,0,0,1
2012-05-17,16:00,1,0,0,1
2012-05-17,17:10,1,0,0,1
2012-05-17,17:40,1,0,0,1
2012-05-17,18:20,1,0,0,1
2012-05-17,18:50,1,0,0,1
2012-05-18,16:10,1,0,0,1
2012-05-18,16:20,1,0,0,1
2012-05-18,19:20,1,0,0,1
2012-05-18,19:30,1,0,0,1
2012-05-18,19:40,1,0,0,1
2012-05-18,20:40,1,0,0,1
2012-05-20,22:30,1,0,0,1
2012-05-21,17:30,1,0,0,1
2012-05-21,18:20,1,0,0,1
2012-05-21,19:10,1,0,0,1
2012-05-22,14:10,1,0,0,1
2012-05-22,14:40,1,0,0,1
2012-05-22,15:10,1,0,0,1
2012-05-22,15:20,1,0,0,1
2012-05-22,15:50,1,0,0,1
2012-05-22,16:10,1,0,0,1
2012-05-22,18:40,1,0,0,1
2012-05-22,19:00,1,0,0,1
2012-05-22,19:10,1,0,0,1
2012-05-22,19:30,1,0,0,1
2012-05-22,19:40,1,0,0,1
2012-05-22,21:10,1,0,0,1
2012-05-22,22:00,1,0,0,1
2012-05-23,16:40,1,0,0,1
2012-05-23,17:40,1,0,0,1
2012-05-23,18:10,1,0,0,1
2012-05-23,18:20,1,0,0,1
2012-05-23,18:40,1,0,0,1
2012-05-23,19:50,1,0,0,1
2012-05-23,20:00,1,0,0,1
2012-05-23,20:30,1,0,0,1
2012-05-23,20:40,1,0,0,1
2012-05-24,13:30,1,0,0,1
2012-05-24,14:10,1,0,0,1
2012-05-24,15:00,1,0,0,1
2012-05-24,15:20,1,0,0,1
2012-05-24,18:30,1,0,0,1
2012-05-24,18:50,1,0,0,1
2012-05-24,19:00,2,0,0,1
2012-05-24,19:30,1,0,0,1
2012-05-24,19:50,1,0,0,1
2012-05-24,20:10,1,0,0,1
2012-05-27,23:00,1,0,0,1
2012-05-29,15:40,1,0,0,1
2012-05-29,17:40,1,0,0,1
2012-05-29,18:50,1,0,0,1
2012-05-29,19:50,1,0,0,1
2012-05-29,20:00,1,0,0,1
2012-05-29,20:10,1,0,0,1
2012-05-29,20:20,1,0,0,1
2012-05-30,13:10,1,0,0,1
2012-05-30,15:30,1,0,0,1
2012-05-30,15:40,1,0,0,1
2012-05-30,16:00,1,0,0,1
2012-05-30,16:40,1,0,0,1
2012-05-30,16:50,1,0,0,1
2012-05-30,17:20,1,0,0,1
2012-05-30,18:30,1,0,0,1
2012-05-30,18:40,1,0,0,1
2012-05-30,18:50,1,0,0,1
2012-05-30,20:10,2,0,0,1
2012-05-30,20:20,1,0,0,1
2012-05-31,12:50,1,0,0,1
2012-05-31,13:50,1,0,0,1
2012-05-31,17:40,1,0,0,1
2012-05-31,17:50,1,0,0,1
2012-05-31,18:00,1,0,0,1
2012-05-31,18:10,1,0,0,1
2012-05-31,19:20,2,0,0,1
2012-05-31,20:20,1,0,0,1
2012-06-01,14:20,1,0,0,1
2012-06-01,14:40,1,0,0,1
2012-06-01,14:50,1,0,0,1
2012-06-01,15:10,1,0,0,1
2012-06-01,16:00,1,0,0,1
2012-06-01,18:00,2,0,0,1
2012-06-01,18:20,2,0,0,1
2012-06-01,19:20,1,0,0,1
2012-06-01,20:10,2,0,0,1
2012-06-01,20:30,3,0,0,1
2012-06-01,21:00,1,0,0,1
2012-06-02,17:00,1,0,0,1
2012-06-03,16:30,1,0,0,1
2012-06-03,23:30,1,0,0,1
2012-06-04,00:50,1,0,0,1
2012-06-04,03:00,1,0,0,1
2012-06-04,15:40,2,0,0,1
2012-06-04,16:10,1,0,0,1
2012-06-04,16:20,1,0,0,1
2012-06-04,17:50,1,0,0,1
2012-06-04,18:40,1,0,0,1
2012-06-04,18:50,1,0,0,1
2012-06-04,19:20,1,0,0,1
2012-06-05,17:00,1,0,0,1
2012-06-05,17:50,1,0,0,1
2012-06-05,18:50,1,0,0,1
2012-06-05,19:00,1,0,0,1
2012-06-05,19:30,1,0,0,1
2012-06-05,19:40,1,0,0,1
2012-06-05,20:10,1,0,0,1
2012-06-06,14:00,1,0,0,1
2012-06-06,14:30,1,0,0,1
2012-06-06,15:10,1,0,0,1
2012-06-06,15:40,1,0,0,1
2012-06-06,16:40,1,0,0,1
2012-06-06,16:50,1,0,0,1
2012-06-06,17:30,1,0,0,1
2012-06-07,15:00,1,0,0,1
2012-06-07,16:20,1,0,0,1
2012-06-07,17:40,1,0,0,1
2012-06-07,18:10,1,0,0,1
2012-06-07,19:00,1,0,0,1
2012-06-07,19:30,1,0,0,1
2012-06-07,20:30,1,0,0,1
2012-06-08,19:00,1,0,0,1
2012-06-08,19:40,1,0,0,1
2012-06-08,20:10,1,0,0,1
2012-06-08,20:30,1,0,0,1
2012-06-09,22:00,2,0,0,1
2012-06-09,22:20,1,0,0,1
2012-06-09,22:30,3,0,0,1
2012-06-11,16:20,1,0,0,1
2012-06-11,16:40,1,0,0,1
2012-06-11,17:10,1,0,0,1
2012-06-11,17:30,1,0,0,1
2012-06-11,19:30,1,0,0,1
2012-06-11,20:00,2,0,0,1
2012-06-12,02:40,1,0,0,1
2012-06-12,14:10,1,0,0,1
2012-06-12,14:30,1,0,0,1
2012-06-12,15:30,1,0,0,1
2012-06-12,16:20,1,0,0,1
2012-06-12,17:30,2,0,0,1
2012-06-12,17:50,1,0,0,1
2012-06-12,18:10,1,0,0,1
2012-06-12,18:30,1,0,0,1
2012-06-12,19:10,1,0,0,1
2012-06-12,19:30,1,0,0,1
2012-06-12,19:40,1,0,0,1
2012-06-12,19:50,1,0,0,1
2012-06-13,13:20,1,0,0,1
2012-06-13,14:30,1,0,0,1
2012-06-13,17:50,1,0,0,1
2012-06-13,18:20,1,0,0,1
2012-06-13,18:40,1,0,0,1
2012-06-13,19:20,1,0,0,1
2012-06-13,19:30,1,0,0,1
2012-06-13,19:50,1,0,0,1
2012-06-13,20:10,2,0,0,1
2012-06-14,16:30,1,0,0,1
2012-06-14,18:10,2,0,0,1
2012-06-14,19:00,1,0,0,1
2012-06-14,19:30,1,0,0,1
2012-06-14,20:10,1,0,0,1
2012-06-14,20:20,1,0,0,1
2012-06-15,17:50,2,0,0,1
2012-06-15,18:20,1,0,0,1
2012-06-15,19:00,1,0,0,1
2012-06-15,19:10,1,0,0,1
2012-06-15,19:30,1,0,0,1
2012-06-15,20:00,1,0,0,1
2012-06-18,19:00,1,0,0,1
2012-06-18,19:50,1,0,0,1
2012-06-18,20:30,1,0,0,1
2012-06-19,18:50,2,0,0,1
2012-06-19,19:10,1,0,0,1
2012-06-19,19:30,1,0,0,1
2012-06-19,22:10,2,0,0,1
2012-06-20,19:10,1,0,0,1
2012-06-20,19:20,1,0,0,1
2012-06-20,19:30,1,0,0,1
2012-06-20,19:50,2,0,0,1
2012-06-20,20:00,1,0,0,1
2012-06-20,20:10,1,0,0,1
2012-06-20,20:30,1,0,0,1
2012-06-21,14:40,1,0,0,1
2012-06-21,19:20,1,0,0,1
2012-06-21,19:30,1,0,0,1
2012-06-21,20:30,2,0,0,1
2012-06-22,14:30,1,0,0,1
2012-06-22,15:40,1,0,0,1
2012-06-22,16:30,1,0,0,1
2012-06-22,17:30,1,0,0,1
2012-06-22,18:00,1,0,0,1
2012-06-22,18:50,1,0,0,1
2012-06-22,19:20,1,0,0,1
2012-06-25,13:50,1,0,0,1
2012-06-25,14:00,1,0,0,1
2012-06-25,17:20,1,0,0,1
2012-06-25,17:30,1,0,0,1
2012-06-25,18:20,1,0,0,1
2012-06-25,19:40,1,0,0,1
2012-06-25,19:50,1,0,0,1
2012-06-26,16:10,1,0,0,1
2012-06-26,17:50,1,0,0,1
2012-06-26,18:40,1,0,0,1
2012-06-26,19:10,1,0,0,1
2012-06-26,20:10,1,0,0,1
2012-06-27,18:10,1,0,0,1
2012-06-27,18:20,1,0,0,1
2012-06-27,19:20,1,0,0,1
2012-06-27,19:50,1,0,0,1
2012-06-27,20:00,1,0,0,1
2012-06-28,16:20,2,0,0,1
2012-06-28,17:40,1,0,0,1
2012-06-28,17:50,1,0,0,1
2012-06-28,19:00,1,0,0,1
2012-06-28,19:40,1,0,0,1
2012-06-28,20:10,1,0,0,1
2012-06-29,17:30,1,0,0,1
2012-06-29,17:40,1,0,0,1
2012-06-29,18:20,2,0,0,1
2012-06-29,19:10,1,0,0,1
2012-06-29,19:20,1,0,0,1
2012-06-29,19:30,1,0,0,1
2012-06-29,19:50,1,0,0,1
2012-07-02,18:50,1,0,0,1
2012-07-02,20:20,2,0,0,1
2012-07-02,20:30,3,0,0,1
2012-07-02,20:40,1,0,0,1
2012-07-02,20:50,2,0,0,1
2012-07-03,14:00,1,0,0,1
2012-07-03,14:20,1,0,0,1
2012-07-03,15:00,1,0,0,1
2012-07-03,16:10,2,0,0,1
2012-07-03,16:30,1,0,0,1
2012-07-03,17:10,1,0,0,1
2012-07-03,17:20,1,0,0,1
2012-07-03,17:50,2,0,0,1
2012-07-03,18:40,1,0,0,1
2012-07-03,18:50,1,0,0,1
2012-07-05,19:20,1,0,0,1
2012-07-05,20:00,1,0,0,1
2012-07-05,20:10,1,0,0,1
2012-07-05,20:20,1,0,0,1
2012-07-05,20:40,1,0,0,1
2012-07-05,20:50,1,0,0,1
2012-07-06,20:10,2,0,0,1
2012-07-06,22:00,2,0,0,1
2012-07-06,23:20,2,0,0,1
2012-07-07,16:00,1,0,0,1
2012-07-09,15:50,1,0,0,1
2012-07-10,13:20,2,0,0,1
2012-07-10,13:30,1,0,0,1
2012-07-10,17:10,1,0,0,1
2012-07-10,18:20,1,0,0,1
2012-07-10,19:40,1,0,0,1
2012-07-10,20:00,1,0,0,1
2012-07-11,14:10,1,0,0,1
2012-07-11,15:50,1,0,0,1
2012-07-11,16:30,1,0,0,1
2012-07-11,16:40,1,0,0,1
2012-07-11,16:50,1,0,0,1
2012-07-11,17:10,1,0,0,1
2012-07-11,18:40,2,0,0,1
2012-07-11,19:00,1,0,0,1
2012-07-11,19:30,1,0,0,1
2012-07-11,19:40,1,0,0,1
2012-07-11,20:10,1,0,0,1
2012-07-12,13:30,1,0,0,1
2012-07-12,16:00,1,0,0,1
2012-07-12,17:20,1,0,0,1
2012-07-12,20:20,1,0,0,1
2012-07-12,21:30,1,0,0,1
2012-07-13,14:40,1,0,0,1
2012-07-13,15:20,1,0,0,1
2012-07-13,15:30,1,0,0,1
2012-07-13,17:00,1,0,0,1
2012-07-13,17:40,1,0,0,1
2012-07-13,18:00,1,0,0,1
2012-07-13,18:20,1,0,0,1
2012-07-13,19:20,1,0,0,1
2012-07-13,19:50,2,0,0,1
2012-07-13,20:00,2,0,0,1
2012-07-13,20:10,2,0,0,1
2012-07-16,16:20,1,0,0,1
2012-07-16,17:30,1,0,0,1
2012-07-16,19:50,1,0,0,1
2012-07-17,13:00,1,0,0,1
2012-07-17,13:50,1,0,0,1
2012-07-17,14:00,1,0,0,1
2012-07-17,14:30,1,0,0,1
2012-07-17,14:40,1,0,0,1
2012-07-17,15:00,2,0,0,1
2012-07-17,15:30,1,0,0,1
2012-07-17,16:30,1,0,0,1
2012-07-17,16:50,1,0,0,1
2012-07-17,17:10,1,0,0,1
2012-07-17,17:20,1,0,0,1
2012-07-17,18:50,1,0,0,1
2012-07-17,19:50,2,0,0,1
2012-07-17,20:00,1,0,0,1
2012-07-17,20:10,1,0,0,1
2012-07-17,20:30,1,0,0,1
2012-07-17,20:50,1,0,0,1
2012-07-18,13:20,2,0,0,1
2012-07-18,13:40,2,0,0,1
2012-07-18,14:20,1,0,0,1
2012-07-18,14:30,1,0,0,1
2012-07-18,15:00,1,0,0,1
2012-07-18,15:20,1,0,0,1
2012-07-18,15:30,1,0,0,1
2012-07-18,15:50,1,0,0,1
2012-07-18,16:00,1,0,0,1
2012-07-18,16:20,1,0,0,1
2012-07-18,17:40,2,0,0,1
2012-07-18,18:10,1,0,0,1
2012-07-18,19:00,1,0,0,1
2012-07-18,19:20,1,0,0,1
2012-07-18,20:40,2,0,0,1
2012-07-18,21:00,1,0,0,1
2012-07-18,22:20,1,0,0,1
2012-07-19,13:40,1,0,0,1
2012-07-19,14:40,1,0,0,1
2012-07-19,17:00,1,0,0,1
2012-07-19,17:10,1,0,0,1
2012-07-19,17:50,1,0,0,1
2012-07-19,18:20,1,0,0,1
2012-07-19,18:50,1,0,0,1
2012-07-19,19:20,1,0,0,1
2012-07-19,20:20,1,0,0,1
2012-07-19,20:30,2,0,0,1
2012-07-19,22:10,1,0,0,1
2012-07-20,13:10,1,0,0,1
2012-07-20,13:20,1,0,0,1
2012-07-20,13:30,1,0,0,1
2012-07-20,14:00,1,0,0,1
2012-07-20,16:10,1,0,0,1
2012-07-20,18:30,2,0,0,1
2012-07-20,19:10,1,0,0,1
2012-07-20,19:40,1,0,0,1
2012-07-20,20:00,1,0,0,1
2012-07-23,15:50,1,0,0,1
2012-07-23,16:40,1,0,0,1
2012-07-23,18:40,1,0,0,1
2012-07-23,20:20,2,0,0,1
2012-07-23,20:40,1,0,0,1
2012-07-23,21:30,1,0,0,1
2012-07-24,13:30,1,0,0,1
2012-07-24,18:30,1,0,0,1
2012-07-24,18:40,1,0,0,1
2012-07-24,19:00,1,0,0,1
2012-07-24,19:20,1,0,0,1
2012-07-24,19:50,1,0,0,1
2012-07-24,20:10,1,0,0,1
2012-07-24,20:40,1,0,0,1
2012-07-25,13:20,1,0,0,1
2012-07-25,16:20,1,0,0,1
2012-07-25,18:50,1,0,0,1
2012-07-25,19:10,1,0,0,1
2012-07-25,20:00,1,0,0,1
2012-07-25,20:10,1,0,0,1
2012-07-25,20:20,1,0,0,1
2012-07-25,20:50,1,0,0,1
2012-07-25,21:00,1,0,0,1
2012-07-26,13:50,1,0,0,1
2012-07-26,14:40,1,0,0,1
2012-07-27,19:10,1,0,0,1
2012-07-27,19:30,1,0,0,1
2012-07-27,19:40,1,0,0,1
2012-07-27,19:50,1,0,0,1
2012-07-27,20:00,1,0,0,1
2012-07-27,20:10,1,0,0,1
2012-07-30,13:00,1,0,0,1
2012-07-30,19:00,1,0,0,1
2012-07-30,19:40,1,0,0,1
2012-07-30,20:10,2,0,0,1
2012-07-30,20:30,1,0,0,1
2012-07-30,20:40,1,0,0,1
2012-07-31,12:50,1,0,0,1
2012-07-31,13:20,1,0,0,1
2012-07-31,14:30,1,0,0,1
2012-07-31,16:20,2,0,0,1
2012-07-31,17:40,1,0,0,1
2012-07-31,18:10,1,0,0,1
2012-07-31,18:20,1,0,0,1
2012-07-31,18:40,1,0,0,1
2012-07-31,18:50,1,0,0,1
2012-07-31,19:00,1,0,0,1
2012-07-31,19:40,1,0,0,1
2012-07-31,20:30,1,0,0,1
2012-08-01,13:50,1,0,0,1
2012-08-01,14:40,1,0,0,1
2012-08-01,14:50,1,0,0,1
2012-08-01,15:40,1,0,0,1
2012-08-01,18:20,1,0,0,1
2012-08-01,18:30,1,0,0,1
2012-08-01,18:40,1,0,0,1
2012-08-01,19:30,1,0,0,1
2012-08-01,20:00,1,0,0,1
2012-08-01,20:20,1,0,0,1
2012-08-01,20:30,1,0,0,1
2012-08-01,20:50,1,0,0,1
2012-08-02,15:50,1,0,0,1
2012-08-02,16:00,1,0,0,1
2012-08-02,16:30,1,0,0,1
2012-08-02,17:30,1,0,0,1
2012-08-02,18:20,1,0,0,1
2012-08-02,18:50,1,0,0,1
2012-08-02,19:10,1,0,0,1
2012-08-02,19:20,1,0,0,1
2012-08-02,19:40,2,0,0,1
2012-08-02,20:10,1,0,0,1
2012-08-06,18:50,1,0,0,1
2012-08-06,19:00,2,0,0,1
2012-08-06,19:40,2,0,0,1
2012-08-06,20:20,3,0,0,1
2012-08-06,20:30,1,0,0,1
2012-08-06,20:40,1,0,0,1
2012-08-07,13:20,1,0,0,1
2012-08-07,13:30,1,0,0,1
2012-08-07,14:00,1,0,0,1
2012-08-07,14:40,1,0,0,1
2012-08-07,14:50,1,0,0,1
2012-08-07,16:00,1,0,0,1
2012-08-07,16:30,2,0,0,1
2012-08-07,16:50,2,0,0,1
2012-08-07,17:50,1,0,0,1
2012-08-07,18:00,2,0,0,1
2012-08-07,18:40,1,0,0,1
2012-08-07,18:50,2,0,0,1
2012-08-07,19:10,1,0,0,1
2012-08-07,19:30,1,0,0,1
2012-08-07,19:40,1,0,0,1
2012-08-07,20:30,1,0,0,1
2012-08-08,13:20,1,0,0,1
2012-08-08,13:50,1,0,0,1
2012-08-08,14:50,1,0,0,1
2012-08-08,15:10,1,0,0,1
2012-08-08,16:00,1,0,0,1
2012-08-08,16:10,1,0,0,1
2012-08-08,17:50,1,0,0,1
2012-08-08,18:00,1,0,0,1
2012-08-08,18:20,1,0,0,1
2012-08-08,18:50,2,0,0,1
2012-08-08,19:30,1,0,0,1
2012-08-08,20:20,1,0,0,1
2012-08-08,20:30,1,0,0,1
2012-08-09,12:50,1,0,0,1
2012-08-09,13:00,1,0,0,1
2012-08-09,14:00,1,0,0,1
2012-08-09,14:30,2,0,0,1
2012-08-09,16:30,1,0,0,1
2012-08-09,18:00,2,0,0,1
2012-08-09,18:10,1,0,0,1
2012-08-09,18:20,1,0,0,1
2012-08-09,18:40,1,0,0,1
2012-08-09,19:00,1,0,0,1
2012-08-09,19:30,1,0,0,1
2012-08-09,19:50,2,0,0,1
2012-08-09,20:00,1,0,0,1
2012-08-09,20:50,2,0,0,1
2012-08-10,13:10,1,0,0,1
2012-08-10,13:50,1,0,0,1
2012-08-10,14:20,3,0,0,1
2012-08-10,15:30,1,0,0,1
2012-08-10,15:50,1,0,0,1
2012-08-10,16:00,1,0,0,1
2012-08-10,16:20,1,0,0,1
2012-08-10,16:30,1,0,0,1
2012-08-10,17:50,1,0,0,1
2012-08-10,18:00,1,0,0,1
2012-08-10,18:30,1,0,0,1
2012-08-10,19:00,1,0,0,1
2012-08-10,19:40,1,0,0,1
2012-08-10,20:00,1,0,0,1
2012-08-10,20:10,1,0,0,1
2012-08-13,16:00,1,0,0,1
2012-08-13,18:10,1,0,0,1
2012-08-13,19:30,1,0,0,1
2012-08-13,20:00,1,0,0,1
2012-08-13,20:40,1,0,0,1
2012-08-13,21:10,2,0,0,1
2012-08-13,21:20,1,0,0,1
2012-08-14,11:10,1,0,0,1
2012-08-14,16:00,2,0,0,1
2012-08-14,16:20,1,0,0,1
2012-08-14,18:00,2,0,0,1
2012-08-14,18:50,1,0,0,1
2012-08-14,19:00,1,0,0,1
2012-08-14,19:10,1,0,0,1
2012-08-14,19:30,1,0,0,1
2012-08-14,19:40,1,0,0,1
2012-08-14,20:10,1,0,0,1
2012-08-15,14:00,2,0,0,1
2012-08-15,18:10,3,0,0,1
2012-08-15,18:30,1,0,0,1
2012-08-15,18:50,1,0,0,1
2012-08-15,19:00,1,0,0,1
2012-08-15,19:10,2,0,0,1
2012-08-15,19:20,2,0,0,1
2012-08-15,19:30,1,0,0,1
2012-08-15,20:00,1,0,0,1
2012-08-15,20:50,1,0,0,1
2012-08-16,13:20,1,0,0,1
2012-08-16,13:50,1,0,0,1
2012-08-16,14:10,1,0,0,1
2012-08-16,14:30,1,0,0,1
2012-08-16,15:10,1,0,0,1
2012-08-16,17:50,1,0,0,1
2012-08-16,18:00,1,0,0,1
2012-08-16,18:10,1,0,0,1
2012-08-16,18:30,1,0,0,1
2012-08-16,19:10,1,0,0,1
2012-08-16,19:20,1,0,0,1
2012-08-16,19:30,3,0,0,1
